18,7000,0,7001,0
18,7000,5,7001,5
18,7000,15,7001,15
18,7000,26,7001,26
18,7000,28,7001,28
18,7000,29,7001,29
18,7000,34,7001,34
18,7000,44,7001,44
18,7000,60,7001,60
18,7000,67,7001,67
18,7000,74,7001,74
