1,7000,5,7001,5
1,7000,6,7001,6
1,7000,11,7001,11
1,7000,16,7001,16
1,7000,52,7001,52
1,7000,59,7001,59
1,7000,60,7001,60
1,7000,69,7001,69
1,7000,88,7001,88
