4,7000,0,7001,0
4,7000,3,7001,3
4,7000,8,7001,8
4,7000,20,7001,20
4,7000,28,7001,28
4,7000,33,7001,33
4,7000,41,7001,41
4,7000,56,7001,56
4,7000,94,7001,94
