9,7000,1,7001,1
9,7000,4,7001,4
9,7000,11,7001,11
9,7000,17,7001,17
9,7000,25,7001,25
9,7000,46,7001,46
9,7000,58,7001,58
9,7000,64,7001,64
9,7000,76,7001,76
