17,7000,1,7001,1
17,7000,6,7001,6
17,7000,12,7001,12
17,7000,15,7001,15
17,7000,44,7001,44
17,7000,54,7001,54
17,7000,59,7001,59
17,7000,60,7001,60
17,7000,62,7001,62
17,7000,83,7001,83
17,7000,85,7001,85
17,7000,91,7001,91
17,7000,95,7001,95
