N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
56	0.25	INQ	2.72713	1.78274	0.00149337	0.0836286	0	0
57	0.25	INQ	2.71601	1.81705	0.00145195	0.0827614	2.63158e-06	4.21095e-05
58	0.25	INQ	2.72456	1.78519	0.00143698	0.0833448	0	0
59	0.25	INQ	2.71105	1.80136	0.00140899	0.0831305	2.54237e-06	3.55968e-05
60	0.25	INQ	2.7079	1.75003	0.00139544	0.0837267	1.66667e-06	0
61	0.25	INQ	2.74157	1.84009	0.0013677	0.0834295	5.7377e-06	1.96741e-05
62	0.25	INQ	2.71192	1.77857	0.00133972	0.0830629	0	0
63	0.25	INQ	2.72921	1.85165	0.00132595	0.0835349	1.5873e-06	9.52476e-06
64	0.25	INQ	2.71051	1.77399	0.00130103	0.0832656	7.8125e-07	0
65	0.25	INQ	2.70593	1.76645	0.00128587	0.0835815	3.07692e-06	0
66	0.25	INQ	2.70913	1.77478	0.00126081	0.0832136	0	0
67	0.25	INQ	2.69973	1.75929	0.00123894	0.083009	7.46269e-07	0
68	0.25	INQ	2.69758	1.76699	0.00121754	0.0827926	0	1.32366e-05
69	0.25	INQ	2.69952	1.73242	0.00120643	0.0832435	0	0
70	0.25	INQ	2.72169	1.79813	0.00119218	0.0834529	2.85714e-06	0
71	0.25	INQ	2.70732	1.75862	0.00117455	0.083393	7.04225e-07	2.11289e-05
72	0.25	INQ	2.70888	1.7653	0.00115883	0.0834361	4.16667e-06	8.33417e-06
73	0.25	INQ	2.70468	1.76438	0.00114121	0.0833082	6.84932e-07	4.11e-06
74	0.25	INQ	2.70707	1.74671	0.00112495	0.0832459	2.7027e-06	0
75	0.25	INQ	2.71529	1.80561	0.00111253	0.08344	6.66667e-07	0
76	0.25	INQ	2.73379	1.81506	0.00109754	0.0834132	2.63158e-06	3.94776e-06
77	0.25	INQ	2.71845	1.77309	0.0010843	0.0834909	3.24675e-06	3.89649e-06
78	0.25	INQ	2.69591	1.75147	0.00107212	0.0836256	2.5641e-06	7.69308e-06
79	0.25	INQ	2.70371	1.7753	0.00105092	0.0830228	6.32911e-07	7.5957e-06
80	0.25	INQ	2.69792	1.75591	0.00103392	0.0827138	6.25e-07	0
81	0.25	INQ	2.70207	1.75445	0.00102394	0.0829395	1.85185e-06	0
82	0.25	INQ	2.71646	1.78527	0.00102377	0.0839488	6.09756e-07	0
83	0.25	INQ	2.70797	1.75925	0.00100219	0.0831819	1.20482e-06	3.61482e-06
84	0.25	INQ	2.71589	1.78161	0.000995082	0.0835869	2.38095e-06	0
85	0.25	INQ	2.73539	1.81704	0.000986021	0.0838118	0	7.05953e-06
86	0.25	INQ	2.72494	1.80932	0.000969835	0.0834058	2.32558e-06	6.97744e-06
87	0.25	INQ	2.72133	1.80346	0.000960972	0.0836046	1.72414e-06	0
88	0.25	INQ	2.70111	1.74886	0.000949832	0.0835852	5.68182e-07	0
89	0.25	INQ	2.73187	1.82188	0.000933203	0.0830551	2.24719e-06	1.68556e-05
90	0.25	INQ	2.70928	1.75799	0.000928901	0.0836011	5.55556e-07	0
91	0.25	INQ	2.71256	1.79452	0.000915191	0.0832824	2.1978e-06	1.64852e-05
92	0.25	INQ	2.7147	1.77805	0.000907502	0.0834902	5.43478e-07	1.30448e-05
93	0.25	INQ	2.717	1.79078	0.000894242	0.0831645	2.15054e-06	6.45226e-06
94	0.25	INQ	2.71354	1.76287	0.000887177	0.0833947	1.59574e-06	6.38362e-06
95	0.25	INQ	2.72498	1.8197	0.000876765	0.0832926	2.63158e-06	1.26328e-05
96	0.25	INQ	2.70482	1.75176	0.000869434	0.0834656	1.5625e-06	0
97	0.25	INQ	2.73292	1.81735	0.000856531	0.0830835	1.54639e-06	0
98	0.25	INQ	2.69914	1.73614	0.000849125	0.0832143	5.10204e-07	0
99	0.25	INQ	2.71569	1.78091	0.000839894	0.0831495	0	3.03061e-06
100	0.25	INQ	2.70116	1.78509	0.00083228	0.083228	2.5e-06	0
