N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
66	0.5	KOUQ	2.81517	1.33454	0.00251781	0.157229	0.00446742	0
67	0.5	KOUQ	2.81463	1.33427	0.00248891	0.157743	0.00450224	0
68	0.5	KOUQ	2.81723	1.3356	0.00245301	0.157807	0.00449118	0
69	0.5	KOUQ	2.81594	1.33494	0.00241	0.157348	0.00446159	0
70	0.5	KOUQ	2.82064	1.33734	0.00237618	0.1572	0.00455857	0
71	0.5	KOUQ	2.82499	1.33954	0.0023538	0.157666	0.00472254	0
72	0.5	KOUQ	2.8184	1.33619	0.00231281	0.157233	0.00463611	0
73	0.5	KOUQ	2.827	1.34055	0.00228018	0.157318	0.00455959	0
74	0.5	KOUQ	2.81886	1.33643	0.00225614	0.157724	0.00461014	0
75	0.5	KOUQ	2.82016	1.33709	0.00222167	0.157467	0.00457667	4.0004e-06
76	0.5	KOUQ	2.82297	1.33852	0.00219699	0.157887	0.00453553	0
77	0.5	KOUQ	2.81288	1.33337	0.0021603	0.157377	0.00447468	0
78	0.5	KOUQ	2.82204	1.33805	0.00214232	0.158008	0.00454038	0
79	0.5	KOUQ	2.8204	1.33721	0.00211232	0.157551	0.00465506	0
80	0.5	KOUQ	2.82083	1.33743	0.0020893	0.157899	0.004615	0
81	0.5	KOUQ	2.82346	1.33876	0.00206421	0.157952	0.00462037	0
82	0.5	KOUQ	2.82164	1.33785	0.00202955	0.157323	0.00454329	0
83	0.5	KOUQ	2.81539	1.33466	0.00200494	0.1574	0.00449759	3.61482e-06
84	0.5	KOUQ	2.81358	1.33373	0.00198109	0.157355	0.00451964	0
85	0.5	KOUQ	2.82324	1.33865	0.00196419	0.157852	0.00454471	0
86	0.5	KOUQ	2.81603	1.33498	0.0019368	0.15734	0.00460698	0
87	0.5	KOUQ	2.81782	1.3359	0.00190864	0.156871	0.00458103	3.44862e-06
88	0.5	KOUQ	2.81737	1.33567	0.00189622	0.157698	0.00457898	0
89	0.5	KOUQ	2.81924	1.33662	0.00188084	0.158064	0.00465955	3.37112e-06
90	0.5	KOUQ	2.81594	1.33494	0.00184722	0.157349	0.00444611	0
91	0.5	KOUQ	2.82238	1.33822	0.00182861	0.157358	0.00451538	0
92	0.5	KOUQ	2.82377	1.33892	0.0018058	0.157246	0.0044375	0
93	0.5	KOUQ	2.82287	1.33847	0.00179405	0.157769	0.00453172	0
94	0.5	KOUQ	2.82677	1.34044	0.00177638	0.157561	0.0047	0
95	0.5	KOUQ	2.81913	1.33657	0.00175101	0.157099	0.00461526	0
96	0.5	KOUQ	2.81331	1.33359	0.00173378	0.157351	0.0045401	0
97	0.5	KOUQ	2.81419	1.33404	0.00171705	0.157433	0.00455361	0
98	0.5	KOUQ	2.81942	1.33672	0.00170075	0.157465	0.00459592	0
99	0.5	KOUQ	2.82226	1.33816	0.00168798	0.15791	0.00459343	6.06121e-06
100	0.5	KOUQ	2.82482	1.33945	0.00167182	0.158006	0.004581	0
