N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
72	0.5	KOUQ	3.21156	1.8791	0.00231167	0.163886	0.00126806	8.33417e-06
73	0.5	KOUQ	3.21482	1.88241	0.00228035	0.163914	0.00127397	2.055e-05
74	0.5	KOUQ	3.22114	1.8859	0.00225758	0.164511	0.00126824	8.10892e-06
75	0.5	KOUQ	3.20675	1.87557	0.00222427	0.164305	0.001248	8.0008e-06
76	0.5	KOUQ	3.21637	1.88288	0.00219901	0.164658	0.00122434	7.89553e-06
77	0.5	KOUQ	3.1958	1.86814	0.00216146	0.163944	0.00123571	1.5586e-05
78	0.5	KOUQ	3.21219	1.88033	0.0021403	0.1644	0.0012609	1.15396e-05
79	0.5	KOUQ	3.21967	1.88595	0.0021133	0.1644	0.00126266	1.89892e-05
80	0.5	KOUQ	3.22496	1.89097	0.00208939	0.16466	0.00123625	1.50015e-05
81	0.5	KOUQ	3.23224	1.89387	0.00206318	0.164531	0.00128025	0
82	0.5	KOUQ	3.22648	1.88771	0.0020314	0.164111	0.00121768	0
83	0.5	KOUQ	3.20873	1.88117	0.00200395	0.163845	0.00123554	1.80741e-05
84	0.5	KOUQ	3.21134	1.87636	0.00198192	0.163954	0.00125655	1.07154e-05
85	0.5	KOUQ	3.21854	1.88247	0.00196386	0.1645	0.00121235	1.76488e-05
86	0.5	KOUQ	3.21493	1.8832	0.00193468	0.163906	0.00123256	1.74436e-05
87	0.5	KOUQ	3.2177	1.89057	0.00190992	0.163564	0.0012908	1.37945e-05
88	0.5	KOUQ	3.21738	1.88497	0.00189633	0.164291	0.00128523	1.02283e-05
89	0.5	KOUQ	3.22349	1.89274	0.00187916	0.164664	0.00128427	2.35979e-05
90	0.5	KOUQ	3.1976	1.87206	0.00184468	0.163617	0.001195	1.0001e-05
91	0.5	KOUQ	3.22405	1.88694	0.0018292	0.16401	0.00121758	1.31881e-05
92	0.5	KOUQ	3.21566	1.88263	0.00180709	0.163802	0.0012125	6.52239e-06
93	0.5	KOUQ	3.21607	1.88142	0.00179378	0.164305	0.00125	6.45226e-06
94	0.5	KOUQ	3.23336	1.89707	0.00177548	0.164227	0.00132606	1.27672e-05
95	0.5	KOUQ	3.2209	1.88724	0.00175122	0.163885	0.00123421	9.47463e-06
96	0.5	KOUQ	3.20861	1.87747	0.0017355	0.164143	0.0012224	2.18772e-05
97	0.5	KOUQ	3.21177	1.88545	0.00171664	0.164018	0.00124227	1.54655e-05
98	0.5	KOUQ	3.21737	1.88733	0.00170306	0.164436	0.00122296	6.12306e-06
99	0.5	KOUQ	3.21972	1.88424	0.00168682	0.164477	0.00125303	9.09182e-06
100	0.5	KOUQ	3.22234	1.8857	0.00166978	0.164463	0.0012535	1.50015e-05
