N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
78	0.5	KOUQ	3.21386	1.87867	0.00214232	0.16459	0.00124679	0
79	0.5	KOUQ	3.22149	1.88754	0.00211232	0.164316	0.00126899	0
80	0.5	KOUQ	3.22444	1.88923	0.0020893	0.164646	0.00123625	0
81	0.5	KOUQ	3.22526	1.88915	0.00206421	0.164581	0.00130247	0
82	0.5	KOUQ	3.22319	1.88548	0.00202955	0.163927	0.00123598	0
83	0.5	KOUQ	3.20951	1.88068	0.00200494	0.163945	0.00122289	3.61482e-06
84	0.5	KOUQ	3.20858	1.87771	0.00198109	0.163923	0.00123274	0
85	0.5	KOUQ	3.21836	1.88356	0.00196419	0.164478	0.00122824	0
86	0.5	KOUQ	3.21301	1.88381	0.0019368	0.16405	0.00124535	0
87	0.5	KOUQ	3.21965	1.89074	0.00190864	0.163498	0.00126092	3.44862e-06
88	0.5	KOUQ	3.2149	1.883	0.00189622	0.164276	0.00128466	0
89	0.5	KOUQ	3.22286	1.89341	0.00188084	0.164812	0.0012809	3.37112e-06
90	0.5	KOUQ	3.20317	1.87383	0.00184722	0.16384	0.00119611	0
91	0.5	KOUQ	3.21308	1.8779	0.00182861	0.163982	0.00119835	0
92	0.5	KOUQ	3.21531	1.87994	0.0018058	0.163689	0.00121196	0
93	0.5	KOUQ	3.21536	1.8807	0.00179405	0.164327	0.00124946	0
94	0.5	KOUQ	3.23391	1.89647	0.00177638	0.164306	0.00132234	0
95	0.5	KOUQ	3.21894	1.88685	0.00175101	0.163835	0.00124316	0
96	0.5	KOUQ	3.20753	1.87704	0.00173378	0.163984	0.00122031	0
97	0.5	KOUQ	3.2133	1.88615	0.00171705	0.164022	0.00125722	0
98	0.5	KOUQ	3.21724	1.88579	0.00170075	0.164147	0.00125102	0
99	0.5	KOUQ	3.22287	1.88606	0.00168798	0.164591	0.00124848	6.06121e-06
100	0.5	KOUQ	3.22253	1.88462	0.00167182	0.164676	0.0012435	0
