N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
79	0.5	KOUQ	3.22395	1.88978	0.00211109	0.164185	0.00128608	0
80	0.5	KOUQ	3.22447	1.88901	0.00208948	0.164668	0.001235	0
81	0.5	KOUQ	3.22871	1.89198	0.00206161	0.164421	0.0012784	0
82	0.5	KOUQ	3.22219	1.88441	0.00202847	0.163818	0.00124756	0
83	0.5	KOUQ	3.20392	1.87966	0.00200393	0.163853	0.00122651	0
84	0.5	KOUQ	3.2087	1.87791	0.00198099	0.163915	0.00123214	0
85	0.5	KOUQ	3.21836	1.88356	0.00196419	0.164478	0.00122824	0
86	0.5	KOUQ	3.21301	1.88381	0.0019368	0.16405	0.00124535	0
87	0.5	KOUQ	3.21918	1.89166	0.00190857	0.163476	0.00127069	0
88	0.5	KOUQ	3.21597	1.88404	0.00189628	0.164283	0.00128409	0
89	0.5	KOUQ	3.22284	1.89311	0.00187978	0.1647	0.00128652	0
90	0.5	KOUQ	3.19853	1.87208	0.00184611	0.163811	0.00115833	0
91	0.5	KOUQ	3.21277	1.8776	0.00182854	0.16398	0.0011978	0
92	0.5	KOUQ	3.21647	1.88428	0.00180903	0.163929	0.00123913	0
93	0.5	KOUQ	3.21327	1.88009	0.00179304	0.16423	0.00125108	0
94	0.5	KOUQ	3.23391	1.89647	0.00177638	0.164306	0.00132234	0
95	0.5	KOUQ	3.21894	1.88685	0.00175101	0.163835	0.00124316	0
96	0.5	KOUQ	3.20753	1.87704	0.00173378	0.163984	0.00122031	0
97	0.5	KOUQ	3.2133	1.88615	0.00171705	0.164022	0.00125722	0
98	0.5	KOUQ	3.21724	1.88579	0.00170075	0.164147	0.00125102	0
99	0.5	KOUQ	3.22182	1.8855	0.00168799	0.164591	0.00124798	0
100	0.5	KOUQ	3.22253	1.88462	0.00167182	0.164676	0.0012435	0
