N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
48	0.5	INQ	5.54747	4.86291	0.00333659	0.160156	0.00285	0
49	0.5	INQ	5.60305	4.88985	0.00327097	0.160278	0.00294286	0
50	0.5	INQ	5.71023	5.02656	0.00320396	0.160198	0.003219	0
51	0.5	INQ	5.61412	4.88515	0.00314006	0.160143	0.00295686	0
52	0.5	INQ	5.64402	5.01923	0.00308469	0.160404	0.00316058	4.03887e-05
53	0.5	INQ	5.60375	4.88923	0.00303143	0.160666	0.003	0
54	0.5	INQ	5.65443	4.96493	0.00297339	0.160563	0.00311111	0
55	0.5	INQ	5.62393	4.94763	0.00292787	0.161033	0.00308	0
56	0.5	INQ	5.64503	4.94172	0.00286604	0.160498	0.00311696	0
57	0.5	INQ	5.61066	4.86969	0.00281927	0.160698	0.00297807	0
58	0.5	INQ	5.77848	5.16116	0.0027599	0.160074	0.00335345	0
59	0.5	INQ	5.65403	4.95283	0.00271962	0.160458	0.00316525	0
60	0.5	INQ	5.7029	5.04175	0.00267675	0.160605	0.00316833	4.0004e-05
61	0.5	INQ	5.60499	4.90444	0.00263808	0.160923	0.00302377	0
62	0.5	INQ	5.68053	5.04452	0.00258741	0.160419	0.00320968	0
63	0.5	INQ	5.75843	5.09099	0.00254084	0.160073	0.0032373	4.76238e-06
64	0.5	INQ	5.75482	5.06429	0.00250967	0.160619	0.00324063	6.56316e-05
65	0.5	INQ	5.63426	4.97757	0.00246462	0.1602	0.00308692	0
66	0.5	INQ	5.67897	5.01403	0.00243014	0.160389	0.00315833	0
67	0.5	INQ	5.66907	5.0131	0.00238225	0.15961	0.00317761	4.47806e-06
68	0.5	INQ	5.66381	5.02441	0.00235353	0.16004	0.00313897	1.76488e-05
69	0.5	INQ	5.59361	4.86674	0.00232279	0.160272	0.00294058	0
70	0.5	INQ	5.66391	4.99211	0.00229106	0.160374	0.00308214	0
71	0.5	INQ	5.68817	4.98944	0.0022564	0.160204	0.00310141	8.45155e-06
72	0.5	INQ	5.62107	4.9609	0.00222938	0.160515	0.00309653	1.66683e-05
73	0.5	INQ	5.60334	4.89719	0.00219354	0.160129	0.00300685	0
74	0.5	INQ	5.71945	5.10822	0.00216738	0.160386	0.00327635	0
75	0.5	INQ	5.73259	5.02283	0.00214532	0.160899	0.003208	4.0004e-06
76	0.5	INQ	5.75587	5.08075	0.00211056	0.160403	0.0032625	1.97388e-05
77	0.5	INQ	5.70855	5.03444	0.00208187	0.160304	0.00322143	0
78	0.5	INQ	5.69653	5.00044	0.00205322	0.160151	0.00313782	1.15396e-05
79	0.5	INQ	5.70601	5.03199	0.00203264	0.160578	0.00311013	1.51914e-05
80	0.5	INQ	5.72225	4.98333	0.00200473	0.160379	0.00314625	0
81	0.5	INQ	5.7181	5.03063	0.00198034	0.160407	0.00319136	3.70407e-06
82	0.5	INQ	5.69962	4.98146	0.00195678	0.160456	0.00312195	0
83	0.5	INQ	5.70372	5.03356	0.00193185	0.160343	0.00316747	3.25334e-05
84	0.5	INQ	5.64171	4.9291	0.00190717	0.160202	0.00303571	0
85	0.5	INQ	5.6873	5.02014	0.00188317	0.160069	0.00314706	2.47084e-05
86	0.5	INQ	5.71781	4.98557	0.0018679	0.16064	0.00315058	1.39549e-05
87	0.5	INQ	5.64878	4.91887	0.0018417	0.160228	0.00301092	3.44862e-06
88	0.5	INQ	5.68304	5.00251	0.00182207	0.160342	0.00308864	6.81886e-06
89	0.5	INQ	5.73815	5.05665	0.00179958	0.160163	0.00327809	0
90	0.5	INQ	5.69164	4.98795	0.00178501	0.160651	0.00317222	3.33367e-06
91	0.5	INQ	5.72007	5.1011	0.00175319	0.159541	0.00323846	2.96733e-05
92	0.5	INQ	5.67476	5.0045	0.00174122	0.160192	0.00315924	0
93	0.5	INQ	5.68195	5.00894	0.00171953	0.159916	0.00315108	9.67839e-06
94	0.5	INQ	5.77892	5.12366	0.00170427	0.160201	0.00334787	1.5959e-05
95	0.5	INQ	5.70083	4.99834	0.0016885	0.160407	0.00312211	6.31642e-06
96	0.5	INQ	5.71811	5.08872	0.0016648	0.159821	0.00323594	2.50025e-05
97	0.5	INQ	5.75922	5.0622	0.00165213	0.160257	0.00327474	0
98	0.5	INQ	5.61377	4.90551	0.00163303	0.160037	0.00294592	0
99	0.5	INQ	5.68713	4.99746	0.00162113	0.160492	0.0031197	6.06121e-06
100	0.5	INQ	5.73709	5.05842	0.00160331	0.160331	0.0032595	2.70027e-05
