N	p	queue	avgPacketDelay	stdPacketDelay	avgIOLinkUtilisation	avgOLinkUtilisation	avgDropped	KOUQDropProbability
35	0.75	KOUQ	4.84124	3.0057	0.00714498	0.241931	0.00405857	9.42951e-05
36	0.75	KOUQ	4.90411	3.03364	0.00696674	0.242372	0.00420417	0.000133347
37	0.75	KOUQ	4.83677	3.00726	0.0067466	0.241611	0.00398919	8.91981e-05
38	0.75	KOUQ	4.83765	2.99611	0.0065759	0.242071	0.00387632	5.52687e-05
39	0.75	KOUQ	4.82708	2.99506	0.00640046	0.241644	0.00398718	0.000161555
40	0.75	KOUQ	4.84096	3.0046	0.00625025	0.241965	0.0039975	7.50075e-05
41	0.75	KOUQ	4.8483	2.9981	0.00610107	0.242141	0.00399878	0.000160992
42	0.75	KOUQ	4.8566	3.00965	0.00595845	0.241888	0.0041631	0.000107154
43	0.75	KOUQ	4.86144	3.0102	0.00580719	0.241795	0.0039407	9.76842e-05
44	0.75	KOUQ	4.88802	3.01387	0.00568941	0.242023	0.00414545	0.000115921
45	0.75	KOUQ	4.84167	3.00615	0.0055519	0.241484	0.00415778	0.00010001
46	0.75	KOUQ	4.88483	3.0222	0.00543771	0.241911	0.00409457	9.13135e-05
47	0.75	KOUQ	4.85282	3.0072	0.00531358	0.241649	0.00403936	0.000121289
48	0.75	KOUQ	4.86148	3.00838	0.00520859	0.241804	0.00408646	0.000112511
49	0.75	KOUQ	4.85802	3.01287	0.00510537	0.241739	0.00420612	0.00014083
50	0.75	KOUQ	4.8566	3.00463	0.0050008	0.241962	0.004031	0.000114011
51	0.75	KOUQ	4.8707	3.0208	0.00490988	0.241941	0.0042049	0.00010001
52	0.75	KOUQ	4.82317	2.99221	0.00480067	0.24156	0.00402115	0.000103857
53	0.75	KOUQ	4.85439	3.00873	0.00471047	0.241555	0.00402264	7.35923e-05
54	0.75	KOUQ	4.84837	3.01145	0.00462915	0.24163	0.00415185	7.22294e-05
55	0.75	KOUQ	4.83222	2.99827	0.00454635	0.241816	0.00411364	0.000136377
56	0.75	KOUQ	4.86443	3.01149	0.00446371	0.241725	0.00411071	0.000107154
57	0.75	KOUQ	4.8471	3.00651	0.00439046	0.241989	0.00411754	0.00010001
58	0.75	KOUQ	4.83	3.00509	0.00431097	0.241862	0.00407155	0.000103459
59	0.75	KOUQ	4.83552	3.00396	0.00423729	0.241932	0.00402712	0.000132217
60	0.75	KOUQ	4.85669	3.01109	0.00416236	0.241603	0.00406	8.0008e-05
61	0.75	KOUQ	4.85583	3.0067	0.00410449	0.241821	0.0042582	9.3452e-05
62	0.75	KOUQ	4.85815	3.01251	0.0040294	0.241711	0.00404032	0.000116141
63	0.75	KOUQ	4.8503	3.00621	0.00395986	0.24131	0.00406587	8.57229e-05
64	0.75	KOUQ	4.84616	3.00437	0.00389602	0.241295	0.0040125	0.000117199
65	0.75	KOUQ	4.83347	2.99731	0.00384473	0.241705	0.00409538	0.000143091
66	0.75	KOUQ	4.86424	3.00491	0.0037932	0.242144	0.00409091	9.09182e-05
67	0.75	KOUQ	4.85444	3.00476	0.00373687	0.242176	0.00408881	0.000156732
68	0.75	KOUQ	4.85987	3.01221	0.00368183	0.242168	0.00407868	9.26563e-05
69	0.75	KOUQ	4.84386	3.00392	0.00361974	0.241565	0.00409058	0.000108707
70	0.75	KOUQ	4.85958	3.01786	0.00357543	0.241934	0.00415	8.57229e-05
71	0.75	KOUQ	4.86768	3.01497	0.00351889	0.241644	0.0040831	0.000101419
72	0.75	KOUQ	4.88414	3.02618	0.00347826	0.241876	0.00425903	0.000120845
73	0.75	KOUQ	4.8417	3.01274	0.00341878	0.241414	0.00406849	0.00011919
74	0.75	KOUQ	4.85554	3.00427	0.00337736	0.241624	0.00413176	7.29803e-05
75	0.75	KOUQ	4.86026	3.0099	0.00333077	0.241596	0.00408867	9.20092e-05
76	0.75	KOUQ	4.86386	3.01091	0.00328977	0.241796	0.00409342	5.92164e-05
77	0.75	KOUQ	4.83783	3.00262	0.00324466	0.241623	0.00409026	9.74123e-05
78	0.75	KOUQ	4.84823	3.00053	0.00320151	0.241464	0.00410705	0.00010001
79	0.75	KOUQ	4.86157	3.00475	0.00316765	0.241865	0.00417532	0.000117733
80	0.75	KOUQ	4.85684	3.00916	0.00312294	0.24135	0.00422437	9.75098e-05
81	0.75	KOUQ	4.86157	3.00784	0.00308689	0.241869	0.00406914	0.00010001
82	0.75	KOUQ	4.84189	2.99388	0.00304539	0.241826	0.00394024	9.87904e-05
83	0.75	KOUQ	4.85982	3.00927	0.00301036	0.241683	0.00407349	0.000119289
84	0.75	KOUQ	4.87667	3.01033	0.0029766	0.241681	0.0041625	0.000117869
85	0.75	KOUQ	4.86109	3.01481	0.00294179	0.241759	0.00413471	0.000120012
86	0.75	KOUQ	4.84226	3.00383	0.00290253	0.24147	0.00404651	8.37293e-05
87	0.75	KOUQ	4.87062	3.01351	0.00287486	0.241931	0.00406839	8.27669e-05
88	0.75	KOUQ	4.86012	3.00531	0.00284144	0.24179	0.00412216	0.000129558
89	0.75	KOUQ	4.8788	3.01559	0.00281121	0.241907	0.00413202	0.000111247
90	0.75	KOUQ	4.87555	3.0152	0.00277831	0.241738	0.00413333	0.000106677
91	0.75	KOUQ	4.85945	3.01425	0.00274591	0.24134	0.00425769	0.000105505
92	0.75	KOUQ	4.86102	3.00693	0.00271586	0.241692	0.00406902	0.000117403
93	0.75	KOUQ	4.86275	3.01046	0.00268809	0.241772	0.0041043	0.000151628
94	0.75	KOUQ	4.86631	3.01221	0.00266426	0.241903	0.00425745	0.000143631
95	0.75	KOUQ	4.86659	3.01528	0.00262599	0.241116	0.00416211	0.00012317
96	0.75	KOUQ	4.86667	3.01213	0.00260071	0.241484	0.00407448	0.000109386
97	0.75	KOUQ	4.89048	3.0186	0.00257858	0.241777	0.00415052	8.35135e-05
98	0.75	KOUQ	4.86913	3.00769	0.0025546	0.241979	0.00417296	0.000125523
99	0.75	KOUQ	4.85493	3.01277	0.00252438	0.241351	0.00426768	0.000127285
100	0.75	KOUQ	4.86777	3.01324	0.00249981	0.241692	0.0041285	8.10081e-05
