
1.046e-02	56
3.608e-02	52
6.595e-02	52
9.582e-02	52
1.210e-01	52
1.304e-01	52
1.508e-01	52
1.603e-01	52
1.697e-01	52
1.807e-01	52
1.902e-01	52
1.996e-01	52
2.090e-01	52
2.185e-01	52
2.279e-01	52
2.417e-01	52
2.555e-01	52
2.692e-01	52
2.830e-01	52
2.968e-01	52
3.106e-01	52
3.244e-01	52
3.381e-01	52
3.519e-01	52
3.657e-01	52
3.795e-01	52
3.932e-01	52
4.070e-01	52
4.208e-01	52
4.432e-01	52
4.613e-01	52
4.881e-01	52
5.149e-01	52
5.417e-01	52
5.555e-01	52
5.866e-01	52
6.134e-01	52
6.488e-01	52
6.930e-01	52
7.024e-01	52
7.509e-01	52
7.993e-01	52
8.435e-01	52
8.482e-01	60
8.963e-01	60
9.010e-01	60
9.057e-01	60
9.624e-01	60
9.672e-01	60
1.024e+00	60
1.029e+00	52
1.094e+00	52
1.104e+00	52
1.170e+00	52
1.244e+00	52
1.319e+00	52
1.389e+00	52
1.398e+00	52
1.455e+00	52
1.517e+00	52
1.578e+00	52
1.627e+00	52
1.636e+00	52
1.676e+00	52
1.724e+00	52
1.773e+00	60
1.778e+00	60
1.782e+00	60
