
1.046e-02	56
3.608e-02	52
6.595e-02	52
9.582e-02	52
1.210e-01	52
1.304e-01	52
1.508e-01	52
1.603e-01	52
1.697e-01	52
1.807e-01	52
1.902e-01	52
1.996e-01	52
2.090e-01	52
2.185e-01	52
2.279e-01	52
2.417e-01	52
2.555e-01	52
2.692e-01	52
2.830e-01	52
2.968e-01	52
3.106e-01	52
3.244e-01	60
3.334e-01	60
3.381e-01	60
3.472e-01	60
3.519e-01	60
3.610e-01	60
3.657e-01	60
3.747e-01	60
3.795e-01	60
3.885e-01	60
3.932e-01	60
4.023e-01	60
4.070e-01	60
4.161e-01	60
4.208e-01	60
4.298e-01	68
4.432e-01	68
4.566e-01	68
4.613e-01	68
4.834e-01	76
4.881e-01	76
5.102e-01	68
5.355e-01	60
5.607e-01	60
5.877e-01	52
6.150e-01	52
6.470e-01	52
6.868e-01	52
7.223e-01	52
7.577e-01	52
7.889e-01	52
8.286e-01	52
8.901e-01	52
9.386e-01	52
1.000e+00	52
1.009e+00	52
1.075e+00	52
1.141e+00	52
1.203e+00	52
1.277e+00	52
1.287e+00	52
1.361e+00	52
1.427e+00	52
1.488e+00	60
1.493e+00	60
1.498e+00	60
1.546e+00	60
1.551e+00	60
1.607e+00	60
1.612e+00	60
1.617e+00	52
1.661e+00	52
1.709e+00	52
1.745e+00	52
